T-4,T-3,T-2,T-1,T-0,T-0
3.340548968,3.086952145,3.351662429,3.214514044,3.235118467,3.287656487
3.086952145,3.351662429,3.214514044,3.235118467,2.657773243,2.594799061
3.351662429,3.214514044,3.235118467,2.657773243,2.544487869,2.535816626
3.214514044,3.235118467,2.657773243,2.544487869,2.443024868,2.44692075
3.235118467,2.657773243,2.544487869,2.443024868,2.095998807,2.233225942
2.657773243,2.544487869,2.443024868,2.095998807,2.036444737,2.136666154
2.544487869,2.443024868,2.095998807,2.036444737,1.909202352,2.051059179
2.443024868,2.095998807,2.036444737,1.909202352,2.083652944,2.014503053
2.095998807,2.036444737,1.909202352,2.083652944,2.161345566,2.014503053
2.036444737,1.909202352,2.083652944,2.161345566,2.114252471,2.014503053
1.909202352,2.083652944,2.161345566,2.114252471,1.747701319,1.828508734
2.083652944,2.161345566,2.114252471,1.747701319,1.442486531,1.65432837
2.161345566,2.114252471,1.747701319,1.442486531,1.678662786,1.537193701
2.114252471,1.747701319,1.442486531,1.678662786,1.319164011,1.450454344
1.747701319,1.442486531,1.678662786,1.319164011,1.69779287,1.346172582
1.442486531,1.678662786,1.319164011,1.69779287,1.414860254,1.252327915
1.678662786,1.319164011,1.69779287,1.414860254,1.418267131,1.127384448
1.319164011,1.69779287,1.414860254,1.418267131,0.966596065,1.019338708
1.69779287,1.414860254,1.418267131,0.966596065,1.153455197,0.885324048
1.414860254,1.418267131,0.966596065,1.153455197,1.000045359,0.764137808
1.418267131,0.966596065,1.153455197,1.000045359,0.624149257,0.65432378
0.966596065,1.153455197,1.000045359,0.624149257,0.399549794,0.478319895
1.153455197,1.000045359,0.624149257,0.399549794,0.1622049,0.308241889
1.000045359,0.624149257,0.399549794,0.1622049,-0.022509674,0.162369408
0.624149257,0.399549794,0.1622049,-0.022509674,0.00975044,0.023174321
0.399549794,0.1622049,-0.022509674,0.00975044,3.7891E-05,-0.102526739
0.1622049,-0.022509674,0.00975044,3.7891E-05,-0.383005718,-0.218564622
-0.022509674,0.00975044,3.7891E-05,-0.383005718,-0.378944183,-0.359125075
0.00975044,3.7891E-05,-0.383005718,-0.378944183,-0.583916025,-0.497996634
3.7891E-05,-0.383005718,-0.378944183,-0.583916025,-0.56383035,-0.633010397
-0.383005718,-0.378944183,-0.583916025,-0.56383035,-0.91854746,-0.86342419
-0.378944183,-0.583916025,-0.56383035,-0.91854746,-1.099756058,-0.971149299
-0.583916025,-0.56383035,-0.91854746,-1.099756058,-1.289806082,-1.079853531
-0.56383035,-0.91854746,-1.099756058,-1.289806082,-1.056619712,-1.079853531
-0.91854746,-1.099756058,-1.289806082,-1.056619712,-1.613469321,-1.299039294
-1.099756058,-1.289806082,-1.056619712,-1.613469321,-1.81064679,-1.425998618
-1.289806082,-1.056619712,-1.613469321,-1.81064679,-1.571640857,-1.425998618
-1.056619712,-1.613469321,-1.81064679,-1.571640857,-1.996536735,-1.823205417
-1.613469321,-1.81064679,-1.571640857,-1.996536735,-2.419319692,-1.931394468
-1.81064679,-1.571640857,-1.996536735,-2.419319692,-2.809784691,-2.065472178
-1.571640857,-1.996536735,-2.419319692,-2.809784691,-2.322070701,-2.065472178
-1.996536735,-2.419319692,-2.809784691,-2.322070701,-1.520022666,-2.065472178
-2.419319692,-2.809784691,-2.322070701,-1.520022666,-2.409478225,-2.065472178
-2.809784691,-2.322070701,-1.520022666,-2.409478225,-2.265566542,-2.559865439
-2.322070701,-1.520022666,-2.409478225,-2.265566542,-2.352476859,-2.469147662
-1.520022666,-2.409478225,-2.265566542,-2.352476859,-2.43123258,-2.60979074
-2.409478225,-2.265566542,-2.352476859,-2.43123258,-3.209494342,-2.952690868
-2.265566542,-2.352476859,-2.43123258,-3.209494342,-2.990948688,-3.031225429
-2.352476859,-2.43123258,-3.209494342,-2.990948688,-3.140910185,-3.093916222
-2.43123258,-3.209494342,-2.990948688,-3.140910185,-3.237837152,-3.16817888
-3.209494342,-2.990948688,-3.140910185,-3.237837152,-3.036387786,-3.16817888
-2.990948688,-3.140910185,-3.237837152,-3.036387786,-3.698848559,-3.16817888
-3.140910185,-3.237837152,-3.036387786,-3.698848559,-3.095254156,-3.16817888
-3.237837152,-3.036387786,-3.698848559,-3.095254156,-3.783424972,-3.639004446
-3.036387786,-3.698848559,-3.095254156,-3.783424972,-3.480142245,-3.639004446
-3.698848559,-3.095254156,-3.783424972,-3.480142245,-4.34339619,-3.714029882
-3.095254156,-3.783424972,-3.480142245,-4.34339619,-3.643918363,-3.784994284
-3.783424972,-3.480142245,-4.34339619,-3.643918363,-4.220187392,-3.821645201
-3.480142245,-4.34339619,-3.643918363,-4.220187392,-4.612444023,-3.821645201
-4.34339619,-3.643918363,-4.220187392,-4.612444023,-4.78800596,-3.885999482
-3.643918363,-4.220187392,-4.612444023,-4.78800596,-4.693272087,-3.919427361
-4.220187392,-4.612444023,-4.78800596,-4.693272087,-4.117778826,-3.919427361
-4.612444023,-4.78800596,-4.693272087,-4.117778826,-4.204878948,-3.933307413
-4.78800596,-4.693272087,-4.117778826,-4.204878948,-4.022911098,-3.956379804
-4.693272087,-4.117778826,-4.204878948,-4.022911098,-4.167924767,-3.946104786
-4.117778826,-4.204878948,-4.022911098,-4.167924767,-4.802922252,-3.936735897
-4.204878948,-4.022911098,-4.167924767,-4.802922252,-3.951859652,-3.936735897
-4.022911098,-4.167924767,-4.802922252,-3.951859652,-4.807622924,-3.936735897
-4.167924767,-4.802922252,-3.951859652,-4.807622924,-3.720420526,-3.863156944
-4.802922252,-3.951859652,-4.807622924,-3.720420526,-4.092945723,-3.863156944
-3.951859652,-4.807622924,-3.720420526,-4.092945723,-4.381728896,-3.863156944
-4.807622924,-3.720420526,-4.092945723,-4.381728896,-4.003475367,-3.863156944
-3.720420526,-4.092945723,-4.381728896,-4.003475367,-3.778109037,-3.863156944
-4.092945723,-4.381728896,-4.003475367,-3.778109037,-4.241414623,-3.863156944
-4.381728896,-4.003475367,-3.778109037,-4.241414623,-4.015575027,-3.863156944
-4.003475367,-3.778109037,-4.241414623,-4.015575027,-3.755417607,-3.863156944
-3.778109037,-4.241414623,-4.015575027,-3.755417607,-2.848098351,-3.616203176
-4.241414623,-4.015575027,-3.755417607,-2.848098351,-3.068908346,-3.616203176
-4.015575027,-3.755417607,-2.848098351,-3.068908346,-3.573441827,-3.528692939
-3.755417607,-2.848098351,-3.068908346,-3.573441827,-3.27208395,-3.360688085
-2.848098351,-3.068908346,-3.573441827,-3.27208395,-3.286445387,-3.34168791
-3.068908346,-3.573441827,-3.27208395,-3.286445387,-3.350373979,-3.264995008
-3.573441827,-3.27208395,-3.286445387,-3.350373979,-3.274659027,-3.264995008
-3.27208395,-3.286445387,-3.350373979,-3.274659027,-3.355667905,-3.264995008
-3.286445387,-3.350373979,-3.274659027,-3.355667905,-3.439709911,-3.264995008
-3.350373979,-3.274659027,-3.355667905,-3.439709911,-3.297669744,-3.264995008
-3.274659027,-3.355667905,-3.439709911,-3.297669744,-3.588874215,-3.264995008
-3.355667905,-3.439709911,-3.297669744,-3.588874215,-3.657718703,-3.264995008
-3.439709911,-3.297669744,-3.588874215,-3.657718703,-3.246542344,-2.773504501
-3.297669744,-3.588874215,-3.657718703,-3.246542344,-2.672349046,-2.68425756
-3.588874215,-3.657718703,-3.246542344,-2.672349046,-2.509185753,-2.586968661
-3.657718703,-3.246542344,-2.672349046,-2.509185753,-2.329779427,-2.514298332
-3.246542344,-2.672349046,-2.509185753,-2.329779427,-2.923671827,-2.514298332
-2.672349046,-2.509185753,-2.329779427,-2.923671827,-2.27834855,-2.284875074
-2.509185753,-2.329779427,-2.923671827,-2.27834855,-2.525825511,-2.182709925
-2.329779427,-2.923671827,-2.27834855,-2.525825511,-2.39732032,-2.182709925
-2.923671827,-2.27834855,-2.525825511,-2.39732032,-2.128274325,-2.182709925
-2.27834855,-2.525825511,-2.39732032,-2.128274325,-2.198471868,-2.182709925
-2.525825511,-2.39732032,-2.128274325,-2.198471868,-2.198247177,-2.182709925
-2.39732032,-2.128274325,-2.198471868,-2.198247177,-1.201375969,-1.253050129
-2.128274325,-2.198471868,-2.198247177,-1.201375969,-1.104083738,-1.085993205
-2.198471868,-2.198247177,-1.201375969,-1.104083738,-1.451889951,-1.085993205
-2.198247177,-1.201375969,-1.104083738,-1.451889951,-1.245232295,-1.085993205
-1.201375969,-1.104083738,-1.451889951,-1.245232295,-0.482384688,-0.412349854
-1.104083738,-1.451889951,-1.245232295,-0.482384688,-0.256847734,-0.204943312
-1.451889951,-1.245232295,-0.482384688,-0.256847734,-0.269805248,-0.031540378
-1.245232295,-0.482384688,-0.256847734,-0.269805248,-0.119024633,0.114096887
-0.482384688,-0.256847734,-0.269805248,-0.119024633,0.056887116,0.269178419
-0.256847734,-0.269805248,-0.119024633,0.056887116,0.087691031,0.249376422
-0.269805248,-0.119024633,0.056887116,0.087691031,0.665581811,0.557250273
-0.119024633,0.056887116,0.087691031,0.665581811,0.616751762,0.69839461
0.056887116,0.087691031,0.665581811,0.616751762,0.602483119,0.660129818
0.087691031,0.665581811,0.616751762,0.602483119,0.915210511,0.789649561
0.665581811,0.616751762,0.602483119,0.915210511,1.337473409,1.167789562
0.616751762,0.602483119,0.915210511,1.337473409,1.46985414,1.340190758
0.602483119,0.915210511,1.337473409,1.46985414,1.124592095,1.340190758
0.915210511,1.337473409,1.46985414,1.124592095,1.404088669,1.489754205
1.337473409,1.46985414,1.124592095,1.404088669,2.356016683,1.678921515
1.46985414,1.124592095,1.404088669,2.356016683,2.01060721,1.678921515
1.124592095,1.404088669,2.356016683,2.01060721,1.652775854,1.678921515
1.404088669,2.356016683,2.01060721,1.652775854,1.64763032,1.581337525
2.356016683,2.01060721,1.652775854,1.64763032,1.503089269,2.029966339
2.01060721,1.652775854,1.64763032,1.503089269,2.104355383,2.165383059
1.652775854,1.64763032,1.503089269,2.104355383,2.688785756,2.276472183
1.64763032,1.503089269,2.104355383,2.688785756,2.335293181,2.378439477
1.503089269,2.104355383,2.688785756,2.335293181,2.790182411,2.470468466
2.104355383,2.688785756,2.335293181,2.790182411,2.530300461,2.470468466
2.688785756,2.335293181,2.790182411,2.530300461,2.757517203,2.586636215
2.335293181,2.790182411,2.530300461,2.757517203,2.709236605,2.650653916
2.790182411,2.530300461,2.757517203,2.709236605,2.322016993,2.682858688
2.530300461,2.757517203,2.709236605,2.322016993,3.089808563,2.748451344
2.757517203,2.709236605,2.322016993,3.089808563,2.534457806,2.748451344
2.709236605,2.322016993,3.089808563,2.534457806,2.537185533,2.852294758
2.322016993,3.089808563,2.534457806,2.537185533,2.799255802,2.852294758
3.089808563,2.534457806,2.537185533,2.799255802,2.693982172,2.836372895
2.534457806,2.537185533,2.799255802,2.693982172,2.473988949,2.836372895
2.537185533,2.799255802,2.693982172,2.473988949,3.041477969,2.794006212
2.799255802,2.693982172,2.473988949,3.041477969,3.050594062,2.797820058
2.693982172,2.473988949,3.041477969,3.050594062,2.468036368,2.797820058
2.473988949,3.041477969,3.050594062,2.468036368,2.813380039,2.797820058
3.041477969,3.050594062,2.468036368,2.813380039,2.851589447,2.797820058
3.050594062,2.468036368,2.813380039,2.851589447,3.509808118,2.871015956
2.468036368,2.813380039,2.851589447,3.509808118,2.809392886,2.883431991
2.813380039,2.851589447,3.509808118,2.809392886,3.638032798,2.899273772
2.851589447,3.509808118,2.809392886,3.638032798,3.126302289,2.899273772
3.509808118,2.809392886,3.638032798,3.126302289,3.112785419,2.899273772
2.809392886,3.638032798,3.126302289,3.112785419,3.344816838,2.930772967
3.638032798,3.126302289,3.112785419,3.344816838,2.893368484,2.930772967
3.126302289,3.112785419,3.344816838,2.893368484,3.389301926,2.930772967
3.112785419,3.344816838,2.893368484,3.389301926,3.752018864,2.917907205
3.344816838,2.893368484,3.389301926,3.752018864,2.531497221,2.917907205
2.893368484,3.389301926,3.752018864,2.531497221,2.736044603,2.608462866
3.389301926,3.752018864,2.531497221,2.736044603,2.386502551,2.585956231
3.752018864,2.531497221,2.736044603,2.386502551,3.236081289,2.71673684
2.531497221,2.736044603,2.386502551,3.236081289,2.417724364,2.57559752
2.736044603,2.386502551,3.236081289,2.417724364,2.189078444,2.532951396
2.386502551,3.236081289,2.417724364,2.189078444,2.524183998,2.602286214
3.236081289,2.417724364,2.189078444,2.524183998,2.419032478,2.43977815
2.417724364,2.189078444,2.524183998,2.419032478,2.469895474,2.477180486
2.189078444,2.524183998,2.419032478,2.469895474,2.589148813,2.422012802
2.524183998,2.419032478,2.469895474,2.589148813,2.131959297,2.161817082
2.419032478,2.469895474,2.589148813,2.131959297,2.102761759,2.161817082
2.469895474,2.589148813,2.131959297,2.102761759,2.267572242,2.161817082
2.589148813,2.131959297,2.102761759,2.267572242,2.169682091,2.161817082
2.131959297,2.102761759,2.267572242,2.169682091,2.160411599,2.161817082
2.102761759,2.267572242,2.169682091,2.160411599,2.371827378,2.161817082
2.267572242,2.169682091,2.160411599,2.371827378,1.992161713,1.775471906
2.169682091,2.160411599,2.371827378,1.992161713,1.928859643,1.775471906
2.160411599,2.371827378,1.992161713,1.928859643,2.253877298,1.775471906
2.371827378,1.992161713,1.928859643,2.253877298,1.349914543,1.377978066
1.992161713,1.928859643,2.253877298,1.349914543,1.288628281,1.262165602
1.928859643,2.253877298,1.349914543,1.288628281,1.409694441,1.262165602
2.253877298,1.349914543,1.288628281,1.409694441,1.30256322,1.262165602
1.349914543,1.288628281,1.409694441,1.30256322,1.01683246,0.898387581
1.288628281,1.409694441,1.30256322,1.01683246,0.860377177,0.753240359
1.409694441,1.30256322,1.01683246,0.860377177,0.696155572,0.753240359
1.30256322,1.01683246,0.860377177,0.696155572,0.407823727,0.464950155
1.01683246,0.860377177,0.696155572,0.407823727,0.527089311,0.356355578
0.860377177,0.696155572,0.407823727,0.527089311,0.172975529,0.258272461
0.696155572,0.407823727,0.527089311,0.172975529,0.267750931,0.199998151
0.407823727,0.527089311,0.172975529,0.267750931,0.179231041,0.101482859
0.527089311,0.172975529,0.267750931,0.179231041,0.024006361,-0.001585001
0.172975529,0.267750931,0.179231041,0.024006361,0.225335884,0.015229084
0.267750931,0.179231041,0.024006361,0.225335884,-0.220299166,-0.238735286
0.179231041,0.024006361,0.225335884,-0.220299166,-0.460344783,-0.347357274
0.024006361,0.225335884,-0.220299166,-0.460344783,-0.38448283,-0.476595988
0.225335884,-0.220299166,-0.460344783,-0.38448283,-0.772930605,-0.603836082
-0.220299166,-0.460344783,-0.38448283,-0.772930605,-0.509336711,-0.435204508
-0.460344783,-0.38448283,-0.772930605,-0.509336711,-0.621046361,-0.696473343
-0.38448283,-0.772930605,-0.509336711,-0.621046361,-0.981869323,-0.813374672
-0.772930605,-0.509336711,-0.621046361,-0.981869323,-0.87907276,-0.756044815
-0.509336711,-0.621046361,-0.981869323,-0.87907276,-0.951354346,-1.074550566
-0.621046361,-0.981869323,-0.87907276,-0.951354346,-1.350664607,-0.98307346
-0.981869323,-0.87907276,-0.951354346,-1.350664607,-1.061106206,-0.98307346
-0.87907276,-0.951354346,-1.350664607,-1.061106206,-1.078720465,-0.98307346
-0.951354346,-1.350664607,-1.061106206,-1.078720465,-1.572415357,-1.617777866
-1.350664607,-1.061106206,-1.078720465,-1.572415357,-1.713081166,-1.617777866
-1.061106206,-1.078720465,-1.572415357,-1.713081166,-1.889713413,-1.626248354
-1.078720465,-1.572415357,-1.713081166,-1.889713413,-1.678709341,-1.744231844
-1.572415357,-1.713081166,-1.889713413,-1.678709341,-2.241346869,-2.2145685
-1.713081166,-1.889713413,-1.678709341,-2.241346869,-2.135555178,-2.366415736
-1.889713413,-1.678709341,-2.241346869,-2.135555178,-2.847904174,-2.537670585
-1.678709341,-2.241346869,-2.135555178,-2.847904174,-3.027704419,-2.696347246
-2.241346869,-2.135555178,-2.847904174,-3.027704419,-3.674457245,-2.830202162
-2.135555178,-2.847904174,-3.027704419,-3.674457245,-2.917974129,-2.830202162
-2.847904174,-3.027704419,-3.674457245,-2.917974129,-3.89880349,-3.080797812
-3.027704419,-3.674457245,-2.917974129,-3.89880349,-3.504321787,-3.080797812
-3.674457245,-2.917974129,-3.89880349,-3.504321787,-3.502808754,-3.080797812
-2.917974129,-3.89880349,-3.504321787,-3.502808754,-3.398529517,-3.110174236
-3.89880349,-3.504321787,-3.502808754,-3.398529517,-3.496140489,-3.110174236
-3.504321787,-3.502808754,-3.398529517,-3.496140489,-3.233665346,-3.110174236
-3.502808754,-3.398529517,-3.496140489,-3.233665346,-3.552012211,-3.067648847
-3.398529517,-3.496140489,-3.233665346,-3.552012211,-3.196290312,-3.067648847
-3.496140489,-3.233665346,-3.552012211,-3.196290312,-2.725604863,-2.948201659
-3.233665346,-3.552012211,-3.196290312,-2.725604863,-3.742891898,-2.886102036
-3.552012211,-3.196290312,-2.725604863,-3.742891898,-3.458374441,-2.787219816
-3.196290312,-2.725604863,-3.742891898,-3.458374441,-2.954551906,-2.714572085
-2.725604863,-3.742891898,-3.458374441,-2.954551906,-2.490912923,-2.61674029
-3.742891898,-3.458374441,-2.954551906,-2.490912923,-2.52044363,-2.539823495
-3.458374441,-2.954551906,-2.490912923,-2.52044363,-2.913524699,-2.489606875
-2.954551906,-2.490912923,-2.52044363,-2.913524699,-2.467167624,-2.489844196
-2.490912923,-2.52044363,-2.913524699,-2.467167624,-2.182932356,-2.324326867
-2.52044363,-2.913524699,-2.467167624,-2.182932356,-1.935632636,-2.276012007
-2.913524699,-2.467167624,-2.182932356,-1.935632636,-2.823691888,-2.245284624
-2.467167624,-2.182932356,-1.935632636,-2.823691888,-2.194392993,-2.245284624
-2.182932356,-1.935632636,-2.823691888,-2.194392993,-2.516324459,-2.245284624
-1.935632636,-2.823691888,-2.194392993,-2.516324459,-2.212878985,-2.245284624
-2.823691888,-2.194392993,-2.516324459,-2.212878985,-2.497427034,-2.245284624
-2.194392993,-2.516324459,-2.212878985,-2.497427034,-2.658835296,-2.245284624
-2.516324459,-2.212878985,-2.497427034,-2.658835296,-2.22827265,-2.065988375
-2.212878985,-2.497427034,-2.658835296,-2.22827265,-2.124749342,-2.065988375
-2.497427034,-2.658835296,-2.22827265,-2.124749342,-2.079624092,-2.065988375
-2.658835296,-2.22827265,-2.124749342,-2.079624092,-2.236914978,-2.06090946
-2.22827265,-2.124749342,-2.079624092,-2.236914978,-1.697897297,-2.06090946
-2.124749342,-2.079624092,-2.236914978,-1.697897297,-2.010263431,-2.06090946
-2.079624092,-2.236914978,-1.697897297,-2.010263431,-1.926992516,-2.06090946
-2.236914978,-1.697897297,-2.010263431,-1.926992516,-2.005547417,-2.06090946
