T-4,T-3,T-2,T-1,T-0,Effort
-2.07302636,-2.460335749,-3.563194776,-3.675200289,-3.30046136,-3.538183523
-2.460335749,-3.563194776,-3.675200289,-3.30046136,-3.045126219,-3.111037104
-3.563194776,-3.675200289,-3.30046136,-3.045126219,-2.851578675,-3.072488671
-3.675200289,-3.30046136,-3.045126219,-2.851578675,-2.875320131,-3.002557056
-3.30046136,-3.045126219,-2.851578675,-2.875320131,-2.7010599,-3.002557056
-3.045126219,-2.851578675,-2.875320131,-2.7010599,-2.643140595,-3.002557056
-2.851578675,-2.875320131,-2.7010599,-2.643140595,-3.00218485,-3.002557056
-2.875320131,-2.7010599,-2.643140595,-3.00218485,-4.698408113,-3.002557056
-2.7010599,-2.643140595,-3.00218485,-4.698408113,-4.736516748,-2.535691198
-2.643140595,-3.00218485,-4.698408113,-4.736516748,-4.077975666,-2.535691198
-3.00218485,-4.698408113,-4.736516748,-4.077975666,-3.268065902,-2.259466683
-4.698408113,-4.736516748,-4.077975666,-3.268065902,-3.777148971,-2.259466683
-4.736516748,-4.077975666,-3.268065902,-3.777148971,-2.918885727,-2.036038519
-4.077975666,-3.268065902,-3.777148971,-2.918885727,-2.692808422,-2.036038519
-3.268065902,-3.777148971,-2.918885727,-2.692808422,-3.40296445,-2.036038519
-3.777148971,-2.918885727,-2.692808422,-3.40296445,-4.040036307,-2.036038519
-2.918885727,-2.692808422,-3.40296445,-4.040036307,-3.687130496,-2.036038519
-2.692808422,-3.40296445,-4.040036307,-3.687130496,-3.280439339,-2.036038519
-3.40296445,-4.040036307,-3.687130496,-3.280439339,-3.307355466,-2.036038519
-4.040036307,-3.687130496,-3.280439339,-3.307355466,-2.848799088,-2.036038519
-3.687130496,-3.280439339,-3.307355466,-2.848799088,-3.401898162,-2.036038519
-3.280439339,-3.307355466,-2.848799088,-3.401898162,-1.93010999,-1.094059441
-3.307355466,-2.848799088,-3.401898162,-1.93010999,-2.085455857,-0.956230293
-2.848799088,-3.401898162,-1.93010999,-2.085455857,-1.570720194,-0.958403002
-3.401898162,-1.93010999,-2.085455857,-1.570720194,-1.561108166,-0.971171294
-1.93010999,-2.085455857,-1.570720194,-1.561108166,-1.684737565,-1.054620809
-2.085455857,-1.570720194,-1.561108166,-1.684737565,-1.433492675,-0.938518008
-1.570720194,-1.561108166,-1.684737565,-1.433492675,-1.158482667,-0.737971001
-1.561108166,-1.684737565,-1.433492675,-1.158482667,-0.664137685,-0.622327232
-1.684737565,-1.433492675,-1.158482667,-0.664137685,-1.271494133,-0.4710969
-1.433492675,-1.158482667,-0.664137685,-1.271494133,-1.615646197,-0.400807546
-1.158482667,-0.664137685,-1.271494133,-1.615646197,-0.611404518,-0.126508127
-0.664137685,-1.271494133,-1.615646197,-0.611404518,0.321104213,0.052037751
-1.271494133,-1.615646197,-0.611404518,0.321104213,0.116628084,0.052037751
-1.615646197,-0.611404518,0.321104213,0.116628084,1.592725616,0.819428217
-0.611404518,0.321104213,0.116628084,1.592725616,1.315318772,0.819428217
0.321104213,0.116628084,1.592725616,1.315318772,1.197790129,0.819428217
0.116628084,1.592725616,1.315318772,1.197790129,1.912676131,0.819428217
1.592725616,1.315318772,1.197790129,1.912676131,2.859702189,1.529100274
1.315318772,1.197790129,1.912676131,2.859702189,2.588074046,1.529100274
1.197790129,1.912676131,2.859702189,2.588074046,2.881600811,1.529100274
1.912676131,2.859702189,2.588074046,2.881600811,2.7460986,1.529100274
2.859702189,2.588074046,2.881600811,2.7460986,3.100465355,1.529100274
2.588074046,2.881600811,2.7460986,3.100465355,2.756700767,1.529100274
2.881600811,2.7460986,3.100465355,2.756700767,2.672067139,1.529100274
2.7460986,3.100465355,2.756700767,2.672067139,2.747354726,1.529100274
3.100465355,2.756700767,2.672067139,2.747354726,2.725346088,1.529100274
2.756700767,2.672067139,2.747354726,2.725346088,2.89333893,1.529100274
2.672067139,2.747354726,2.725346088,2.89333893,2.65783493,1.529100274
2.747354726,2.725346088,2.89333893,2.65783493,2.713177779,1.529100274
2.725346088,2.89333893,2.65783493,2.713177779,2.336311681,1.529100274
2.89333893,2.65783493,2.713177779,2.336311681,3.460164514,1.529100274
2.65783493,2.713177779,2.336311681,3.460164514,2.472657965,1.529100274
2.713177779,2.336311681,3.460164514,2.472657965,1.459459127,1.529100274
2.336311681,3.460164514,2.472657965,1.459459127,3.044116446,1.529100274
3.460164514,2.472657965,1.459459127,3.044116446,1.958035454,1.529100274
2.472657965,1.459459127,3.044116446,1.958035454,2.693978636,1.529100274
1.459459127,3.044116446,1.958035454,2.693978636,2.000986242,1.529100274
3.044116446,1.958035454,2.693978636,2.000986242,2.112054816,1.529100274
1.958035454,2.693978636,2.000986242,2.112054816,2.395859153,1.529100274
2.693978636,2.000986242,2.112054816,2.395859153,2.1089295,1.529100274
2.000986242,2.112054816,2.395859153,2.1089295,2.286980411,1.529100274
2.112054816,2.395859153,2.1089295,2.286980411,1.884393437,1.529100274
2.395859153,2.1089295,2.286980411,1.884393437,2.010471871,1.529100274
2.1089295,2.286980411,1.884393437,2.010471871,2.25154167,1.529100274
2.286980411,1.884393437,2.010471871,2.25154167,1.546679483,1.529100274
1.884393437,2.010471871,2.25154167,1.546679483,1.315554625,1.529100274
2.010471871,2.25154167,1.546679483,1.315554625,4.669084387,4.174247612
2.25154167,1.546679483,1.315554625,4.669084387,3.940512173,4.174247612
1.546679483,1.315554625,4.669084387,3.940512173,3.994107119,4.174247612
1.315554625,4.669084387,3.940512173,3.994107119,4.13589476,4.174247612
4.669084387,3.940512173,3.994107119,4.13589476,4.232773485,4.174247612
3.940512173,3.994107119,4.13589476,4.232773485,4.359719016,4.174247612
3.994107119,4.13589476,4.232773485,4.359719016,4.066766254,3.833378577
4.13589476,4.232773485,4.359719016,4.066766254,3.530250821,3.833378577
4.232773485,4.359719016,4.066766254,3.530250821,3.587031635,3.833378577
4.359719016,4.066766254,3.530250821,3.587031635,3.721469864,3.833378577
4.066766254,3.530250821,3.587031635,3.721469864,3.685673479,3.61225479
3.530250821,3.587031635,3.721469864,3.685673479,3.462521138,3.480392388
3.587031635,3.721469864,3.685673479,3.462521138,3.22434142,3.480392388
3.721469864,3.685673479,3.462521138,3.22434142,3.222096789,3.480392388
3.685673479,3.462521138,3.22434142,3.222096789,3.764265056,3.258496205
3.462521138,3.22434142,3.222096789,3.764265056,3.89228901,3.560731091
3.22434142,3.222096789,3.764265056,3.89228901,3.366791164,3.459505146
3.222096789,3.764265056,3.89228901,3.366791164,5.347273695,3.349007489
3.764265056,3.89228901,3.366791164,5.347273695,4.339769168,3.226508247
3.89228901,3.366791164,5.347273695,4.339769168,4.554724184,2.99371482
3.366791164,5.347273695,4.339769168,4.554724184,5.114918368,2.99371482
5.347273695,4.339769168,4.554724184,5.114918368,4.176337787,2.558880819
4.339769168,4.554724184,5.114918368,4.176337787,4.152720469,2.455021129
4.554724184,5.114918368,4.176337787,4.152720469,4.657518791,2.455021129
5.114918368,4.176337787,4.152720469,4.657518791,4.171512922,2.455021129
4.176337787,4.152720469,4.657518791,4.171512922,4.34695512,2.455021129
4.152720469,4.657518791,4.171512922,4.34695512,3.649149647,2.455021129
4.657518791,4.171512922,4.34695512,3.649149647,4.102944408,2.455021129
4.171512922,4.34695512,3.649149647,4.102944408,3.799490409,2.455021129
4.34695512,3.649149647,4.102944408,3.799490409,3.747418707,2.455021129
3.649149647,4.102944408,3.799490409,3.747418707,3.738492308,2.455021129
4.102944408,3.799490409,3.747418707,3.738492308,4.508284623,2.455021129
3.799490409,3.747418707,3.738492308,4.508284623,3.477627209,2.455021129
3.747418707,3.738492308,4.508284623,3.477627209,2.157122391,1.174932298
3.738492308,4.508284623,3.477627209,2.157122391,1.683306204,1.174932298
4.508284623,3.477627209,2.157122391,1.683306204,1.335689207,0.858278776
3.477627209,2.157122391,1.683306204,1.335689207,1.981275363,0.992513602
2.157122391,1.683306204,1.335689207,1.981275363,1.866160097,1.056774082
1.683306204,1.335689207,1.981275363,1.866160097,1.7589753,1.039629553
1.335689207,1.981275363,1.866160097,1.7589753,1.961945701,0.876468092
1.981275363,1.866160097,1.7589753,1.961945701,0.584212504,0.686412835
1.866160097,1.7589753,1.961945701,0.584212504,1.507790506,0.539300403
1.7589753,1.961945701,0.584212504,1.507790506,0.469792701,0.401515894
1.961945701,0.584212504,1.507790506,0.469792701,0.553618123,0.123594738
0.584212504,1.507790506,0.469792701,0.553618123,-0.524323867,-0.160026359
1.507790506,0.469792701,0.553618123,-0.524323867,-1.019594222,-0.547818109
0.469792701,0.553618123,-0.524323867,-1.019594222,-0.947802053,-0.547818109
0.553618123,-0.524323867,-1.019594222,-0.947802053,-1.39759229,-0.547818109
-0.524323867,-1.019594222,-0.947802053,-1.39759229,-0.996749683,-0.547818109
-1.019594222,-0.947802053,-1.39759229,-0.996749683,-0.886275735,-0.547818109
-0.947802053,-1.39759229,-0.996749683,-0.886275735,0.200464945,-0.547818109
-1.39759229,-0.996749683,-0.886275735,0.200464945,0.551116492,-0.547818109
-0.996749683,-0.886275735,0.200464945,0.551116492,-0.328986928,-0.547818109
-0.886275735,0.200464945,0.551116492,-0.328986928,-1.711109323,-0.547818109
0.200464945,0.551116492,-0.328986928,-1.711109323,-1.42238825,-0.547818109
0.551116492,-0.328986928,-1.711109323,-1.42238825,0.34884798,-0.547818109
-0.328986928,-1.711109323,-1.42238825,0.34884798,-1.559560287,-0.547818109
-1.711109323,-1.42238825,0.34884798,-1.559560287,-2.239733829,-0.547818109
-1.42238825,0.34884798,-1.559560287,-2.239733829,-1.842275836,-0.547818109
0.34884798,-1.559560287,-2.239733829,-1.842275836,-1.126994331,-0.547818109
-1.559560287,-2.239733829,-1.842275836,-1.126994331,-0.62995343,-0.547818109
-2.239733829,-1.842275836,-1.126994331,-0.62995343,-4.135004204,-2.879339362
-1.842275836,-1.126994331,-0.62995343,-4.135004204,-4.102495861,-2.879339362
-1.126994331,-0.62995343,-4.135004204,-4.102495861,-4.757925444,-2.879339362
-0.62995343,-4.135004204,-4.102495861,-4.757925444,-4.232523739,-2.879339362
-4.135004204,-4.102495861,-4.757925444,-4.232523739,-4.64607193,-2.879339362
-4.102495861,-4.757925444,-4.232523739,-4.64607193,-4.835532456,-2.879339362
-4.757925444,-4.232523739,-4.64607193,-4.835532456,-4.38535664,-2.879339362
-4.232523739,-4.64607193,-4.835532456,-4.38535664,-4.69911765,-2.879339362
-4.64607193,-4.835532456,-4.38535664,-4.69911765,-4.027065488,-2.879339362
-4.835532456,-4.38535664,-4.69911765,-4.027065488,-4.253460093,-2.879339362
-4.38535664,-4.69911765,-4.027065488,-4.253460093,-3.815953675,-2.879339362
-4.69911765,-4.027065488,-4.253460093,-3.815953675,-4.26192138,-2.879339362
-4.027065488,-4.253460093,-3.815953675,-4.26192138,-4.318437568,-2.879339362
-4.253460093,-3.815953675,-4.26192138,-4.318437568,-4.098914967,-2.879339362
-3.815953675,-4.26192138,-4.318437568,-4.098914967,-3.332612725,-2.879339362
-4.26192138,-4.318437568,-4.098914967,-3.332612725,-3.878819027,-2.879339362
-4.318437568,-4.098914967,-3.332612725,-3.878819027,-3.16382095,-2.879339362
-4.098914967,-3.332612725,-3.878819027,-3.16382095,-2.633858881,-2.879339362
-3.332612725,-3.878819027,-3.16382095,-2.633858881,-2.644283406,-2.879339362
-3.878819027,-3.16382095,-2.633858881,-2.644283406,-2.97241949,-2.879339362
-3.16382095,-2.633858881,-2.644283406,-2.97241949,-2.767985352,-2.879339362
-2.633858881,-2.644283406,-2.97241949,-2.767985352,-4.51931678,-4.387263361
-2.644283406,-2.97241949,-2.767985352,-4.51931678,-3.933439253,-4.387263361
-2.97241949,-2.767985352,-4.51931678,-3.933439253,-4.36347803,-4.387263361
-2.767985352,-4.51931678,-3.933439253,-4.36347803,-4.107129109,-3.964321162
-4.51931678,-3.933439253,-4.36347803,-4.107129109,-3.68897797,-3.799373262
-3.933439253,-4.36347803,-4.107129109,-3.68897797,-3.73751257,-3.799373262
-4.36347803,-4.107129109,-3.68897797,-3.73751257,-3.792940765,-3.779906984
-4.107129109,-3.68897797,-3.73751257,-3.792940765,-3.719111018,-3.779906984
-3.68897797,-3.73751257,-3.792940765,-3.719111018,-3.568748419,-3.779906984
-3.73751257,-3.792940765,-3.719111018,-3.568748419,-4.264322502,-3.779906984
-3.792940765,-3.719111018,-3.568748419,-4.264322502,-3.527095457,-3.779906984
-3.719111018,-3.568748419,-4.264322502,-3.527095457,-3.745746463,-3.779906984
-3.568748419,-4.264322502,-3.527095457,-3.745746463,-3.013076916,-3.041071915
-4.264322502,-3.527095457,-3.745746463,-3.013076916,-3.088313631,-3.080346823
-3.527095457,-3.745746463,-3.013076916,-3.088313631,-2.921709065,-3.108944608
-3.745746463,-3.013076916,-3.088313631,-2.921709065,-3.039254497,-3.0067298
-3.013076916,-3.088313631,-2.921709065,-3.039254497,-3.086368076,-3.0067298
-3.088313631,-2.921709065,-3.039254497,-3.086368076,-4.651449932,-3.0067298
-2.921709065,-3.039254497,-3.086368076,-4.651449932,-4.575145585,-2.620089698
-3.039254497,-3.086368076,-4.651449932,-4.575145585,-4.25640265,-2.504376341
-3.086368076,-4.651449932,-4.575145585,-4.25640265,-3.802687356,-2.504376341
-4.651449932,-4.575145585,-4.25640265,-3.802687356,-3.975963522,-2.504376341
-4.575145585,-4.25640265,-3.802687356,-3.975963522,-4.750407398,-2.504376341
-4.25640265,-3.802687356,-3.975963522,-4.750407398,-4.230787459,-2.504376341
-3.802687356,-3.975963522,-4.750407398,-4.230787459,-3.258184179,-2.504376341
-3.975963522,-4.750407398,-4.230787459,-3.258184179,-4.033867808,-2.504376341
-4.750407398,-4.230787459,-3.258184179,-4.033867808,-3.312105475,-2.504376341
-4.230787459,-3.258184179,-4.033867808,-3.312105475,-3.340945278,-2.504376341
-3.258184179,-4.033867808,-3.312105475,-3.340945278,-2.678721906,-1.272438247
-4.033867808,-3.312105475,-3.340945278,-2.678721906,-1.876914943,-1.246522902
-3.312105475,-3.340945278,-2.678721906,-1.876914943,-2.104474529,-1.225393241
-3.340945278,-2.678721906,-1.876914943,-2.104474529,-1.693242756,-1.23603327
-2.678721906,-1.876914943,-2.104474529,-1.693242756,-2.094136895,-1.106309933
-1.876914943,-2.104474529,-1.693242756,-2.094136895,-1.84918998,-1.150643761
-2.104474529,-1.693242756,-2.094136895,-1.84918998,-2.139528216,-1.271896299
-1.693242756,-2.094136895,-1.84918998,-2.139528216,-2.306109328,-1.299429088
-2.094136895,-1.84918998,-2.139528216,-2.306109328,-2.162149209,-1.030154454
-1.84918998,-2.139528216,-2.306109328,-2.162149209,-2.19550482,-1.172218515
-2.139528216,-2.306109328,-2.162149209,-2.19550482,-1.292179303,-0.921422039
-2.306109328,-2.162149209,-2.19550482,-1.292179303,-0.438672348,-0.642766925
-2.162149209,-2.19550482,-1.292179303,-0.438672348,-0.400020426,-0.097533407
-2.19550482,-1.292179303,-0.438672348,-0.400020426,-0.208168948,-0.097533407
-1.292179303,-0.438672348,-0.400020426,-0.208168948,-0.07125542,-0.097533407
-0.438672348,-0.400020426,-0.208168948,-0.07125542,-0.582333726,-0.097533407
-0.400020426,-0.208168948,-0.07125542,-0.582333726,-0.416514789,-0.097533407
-0.208168948,-0.07125542,-0.582333726,-0.416514789,-0.023285761,-0.097533407
-0.07125542,-0.582333726,-0.416514789,-0.023285761,0.056563781,-0.097533407
-0.582333726,-0.416514789,-0.023285761,0.056563781,1.27867723,1.077784237
-0.416514789,-0.023285761,0.056563781,1.27867723,1.830687856,1.077784237
-0.023285761,0.056563781,1.27867723,1.830687856,2.321519308,1.077784237
0.056563781,1.27867723,1.830687856,2.321519308,1.894309742,1.077784237
1.27867723,1.830687856,2.321519308,1.894309742,2.248658609,1.077784237
1.830687856,2.321519308,1.894309742,2.248658609,1.527323723,1.077784237
2.321519308,1.894309742,2.248658609,1.527323723,2.051169794,1.077784237
1.894309742,2.248658609,1.527323723,2.051169794,1.598430537,1.077784237
2.248658609,1.527323723,2.051169794,1.598430537,1.965149869,1.077784237
1.527323723,2.051169794,1.598430537,1.965149869,1.822524754,1.077784237
2.051169794,1.598430537,1.965149869,1.822524754,1.615041116,1.077784237
1.598430537,1.965149869,1.822524754,1.615041116,2.270570194,1.077784237
1.965149869,1.822524754,1.615041116,2.270570194,2.217739665,1.077784237
1.822524754,1.615041116,2.270570194,2.217739665,1.833691859,1.077784237
1.615041116,2.270570194,2.217739665,1.833691859,2.182704598,1.077784237
2.270570194,2.217739665,1.833691859,2.182704598,1.319066205,1.077784237
2.217739665,1.833691859,2.182704598,1.319066205,2.181897923,1.077784237
1.833691859,2.182704598,1.319066205,2.181897923,2.05984342,1.077784237
2.182704598,1.319066205,2.181897923,2.05984342,1.914674606,1.077784237
1.319066205,2.181897923,2.05984342,1.914674606,0.99704731,1.077784237
2.181897923,2.05984342,1.914674606,0.99704731,1.48051804,1.077784237
2.05984342,1.914674606,0.99704731,1.48051804,1.501439499,1.077784237
1.914674606,0.99704731,1.48051804,1.501439499,0.952814151,1.077784237
0.99704731,1.48051804,1.501439499,0.952814151,1.063018114,1.077784237
1.48051804,1.501439499,0.952814151,1.063018114,0.766318826,1.077784237
1.501439499,0.952814151,1.063018114,0.766318826,1.068217679,1.077784237
0.952814151,1.063018114,0.766318826,1.068217679,0.938536496,1.077784237
1.063018114,0.766318826,1.068217679,0.938536496,1.132251193,1.077784237
0.766318826,1.068217679,0.938536496,1.132251193,0.955541381,1.077784237
1.068217679,0.938536496,1.132251193,0.955541381,0.777158001,1.077784237
0.938536496,1.132251193,0.955541381,0.777158001,1.100833987,1.077784237
1.132251193,0.955541381,0.777158001,1.100833987,4.262847087,4.13298172
0.955541381,0.777158001,1.100833987,4.262847087,3.952097502,4.13298172
0.777158001,1.100833987,4.262847087,3.952097502,4.20671138,4.13298172
1.100833987,4.262847087,3.952097502,4.20671138,4.04560906,4.13298172
4.262847087,3.952097502,4.20671138,4.04560906,4.392919008,4.13298172
3.952097502,4.20671138,4.04560906,4.392919008,3.825386876,4.13298172
4.20671138,4.04560906,4.392919008,3.825386876,3.950928075,4.13298172
4.04560906,4.392919008,3.825386876,3.950928075,3.797644322,3.589263554
4.392919008,3.825386876,3.950928075,3.797644322,3.456266208,3.431470382
3.825386876,3.950928075,3.797644322,3.456266208,3.545378089,3.431470382
3.950928075,3.797644322,3.456266208,3.545378089,3.126533632,3.431470382
3.797644322,3.456266208,3.545378089,3.126533632,3.087666608,3.431470382
3.456266208,3.545378089,3.126533632,3.087666608,2.743269625,2.937070713
3.545378089,3.126533632,3.087666608,2.743269625,2.863605235,2.908393888
3.126533632,3.087666608,2.743269625,2.863605235,2.768879225,3.242204601
